Timestamp,initials_extractor,study_id,author_year,paper_title,publication_year,Journal,Journal_Citation_Report_Category,Journal_Category_Allocated_Broad,DOI,total_included_studies,CEESAT2_1.1,CEESAT2_2.1,protocol_database,CEESAT2_3.1,CEESAT2_3.2,CEESAT2_4.1,CEESAT2_4.2,CEESAT2_4.3,database_search,CEESAT2_5.1,CEESAT2_5.2,rob_assessment_method,CEESAT2_6.1,CEESAT2_6.2,CEESAT2_6.3,software_analysis,CEESAT2_7.1,effect_size,CEESAT2_7.2,CEESAT2_7.3,heterogeneity_assessment_method,sensitivity_analysis_method,bias_assessment_type,bias_assessment_method,bias_assessment_visualization,visualization_method,reporting_standards_type,reporting_guideline_provided,literature_screening_flowchart,CEESAT2_8.1,policy_title,policy_year,policy_author,policy_category,policy_source,link
01/03/2023 11:49,km,s_078,vandermark_2012,Is Pesticide Use Related to Parkinson Disease? Some Clues to Heterogeneity in Study Results,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103881,39,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Embase, Medline",Red,Red,Not reported,Amber,Amber,Gold,Stata,Amber,Response ratio,Amber,Amber,"I squared, Q statistic",Not reported,Publication bias,Egger's regression,Funnel plot,Forest plot,Not reported,NA,No,Red,Gezondheidsverkenning omwonenden van landbouwpercelen,2020,Rijksoverheid,NA,plumx,https://www.rijksoverheid.nl/documenten/kamerstukken/2020/05/25/beantwoording-kamervragen-over-niet-vernieuwen-van-de-toelating-van-het-aan-parkinson-gerelateerde-mancozeb
01/03/2023 11:49,km,s_078,vandermark_2012,Is Pesticide Use Related to Parkinson Disease? Some Clues to Heterogeneity in Study Results,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103881,39,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Embase, Medline",Red,Red,Not reported,Amber,Amber,Gold,Stata,Amber,Response ratio,Amber,Amber,"I squared, Q statistic",Not reported,Publication bias,Egger's regression,Funnel plot,Forest plot,Not reported,NA,No,Red,Gezondheidsverkenning omwonenden van landbouwpercelen,2020,Rijksoverheid,NA,plumx,https://www.rijksoverheid.nl/documenten/kamerstukken/2020/05/25/beantwoording-kamervragen-over-niet-vernieuwen-van-de-toelating-van-het-aan-parkinson-gerelateerde-mancozeb
01/03/2023 11:49,km,s_078,vandermark_2012,Is Pesticide Use Related to Parkinson Disease? Some Clues to Heterogeneity in Study Results,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103881,39,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Embase, Medline",Red,Red,Not reported,Amber,Amber,Gold,Stata,Amber,Response ratio,Amber,Amber,"I squared, Q statistic",Not reported,Publication bias,Egger's regression,Funnel plot,Forest plot,Not reported,NA,No,Red,Veterans and Agent Orange: Update 2012,2014,National Academies Press,NA,plumx,https://nap.nationalacademies.org/catalog/18395/veterans-and-agent-orange-update-2012
NA,km,s_079,iszatt_2015,Prenatal and Postnatal Exposure to Persistent Organic Pollutants and Infant Growth: A Pooled Analysis of Seven European Birth Cohorts.,2015,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1308005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Toxicological profile for DDT, DDE, and DDD",2022,Centers for Disease Control and Prevention (CDC),NA,Altmetric,NA
NA,km,s_079,iszatt_2015,Prenatal and Postnatal Exposure to Persistent Organic Pollutants and Infant Growth: A Pooled Analysis of Seven European Birth Cohorts.,2015,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1308005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health cost that may be associated with Endocrine Disrupting Chemicals. An inventory, evaluation and way forward to assess the potential socio-economic impact of EDC-associated health effects in the EU",2016,Institute for Risk Assessment Sciences,NA,Altmetric,NA
NA,km,s_079,iszatt_2015,Prenatal and Postnatal Exposure to Persistent Organic Pollutants and Infant Growth: A Pooled Analysis of Seven European Birth Cohorts.,2015,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1308005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rapport 'Health cost that may be associated with Endocrine Disrupting Chemicals' - Rapport - Rijksoverheid.nl,2016,Institute for Risk Assessment Sciences,NA,Altmetric,NA
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Toxicological profile for DDT, DDE, and DDD",2022,Centers for Disease Control and Prevention (CDC),NA,Altmetric,https://stacks.cdc.gov/view/cdc/152131
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Preventing disease through a healthier and safer workplace,2018,World Health Organisation,NA,Altmetric,https://iris.who.int/handle/10665/272980
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,¡No contamines mi futuro! El impacto de los factores medioambientales en la salud infantil,2017,World Health Organisation,NA,Altmetric,https://iris.who.int/handle/10665/260430
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Preventing disease through a healthier and safer workplace,2018,World Health Organisation,NA,Altmetric,https://iris.who.int/handle/10665/272980
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontwikkeling van milieu-indicatoren gebaseerd op humane biomonitoringsresultaten in Vlaanderen,2017,Flemish Government,NA,Altmetric,https://www.vlaanderen.be/publicaties/ontwikkeling-van-milieu-indicatoren-gebaseerd-op-humane-biomonitoringsresultaten-in-vlaanderen
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don’t pollute my future! The impact of the environment on children’s health,2017,World Health Organisation,NA,Altmetric,https://iris.who.int/handle/10665/254678
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ne polluez pas mon avenir ! L'impact environnemental sur la santé infantile,2017,World Health Organisation,NA,Altmetric,https://iris.who.int/handle/10665/260429
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMAP Assessment 2015: Human Health in the Arctic,2015,United Nations Environment Programme,NA,Altmetric,https://wedocs.unep.org/handle/20.500.11822/7554
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Preventing disease through healthy environments : A global assessment of the burden of disease from environmental risk,2016,Ministry of Health Knowledge Management Portal,NA,Altmetric,NA
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Safety evaluation of certain food additives and contaminants, supplement 1: non-dioxin-like polychlorinated biphenyls, prepared by the eightieth meeting of the Joint FAO/WHO Expert Committee on Food Additives (‎JECFA)‎",2016,World Health Organisation,NA,Altmetric,https://iris.who.int/handle/10665/246225
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Preventing disease through healthy environments : A global assessment of the burden of disease from environmental risk,2016,World Health Organisation,NA,Altmetric,https://iris.who.int/handle/10665/204585
NA,km,s_080,govarts_2012,Birth weight and prenatal exposure to polychlorited biphenyls (PCBs) and dichlorodiphenyldichloroethylene (DDE): a meta-analysis within 12 European Birth Cohorts.,2012,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1103767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Interplay Between Environmental Chemical Exposures and Obesity: Proceedings of a Workshop,2016,National Academies Press,NA,Altmetric,https://nap.nationalacademies.org/catalog/21880/the-interplay-between-environmental-chemical-exposures-and-obesity-proceedings-of
NA,km,s_081,leon_2019,"Pesticide use and risk of non-Hodgkin lymphoid malignancies in agricultural cohorts from France, Norway and the USA: a pooled analysis from the AGRICOH consoRTIum.",2019,International Journal of Epidemiology,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1093/ije/dyz017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The value of human toxicity. An explorative research for use in environmental prices,2021,CE DELFY,NA,Altmetric,NA
1/13/2023 12:49:29,km,s_082,ribeiro_2020,Exposure to endocrine-disrupting chemicals and anthropometric measures of obesity: a systematic review and meta-analysis.,2020,BMJ open,"MEDICINE, GENERAL & INTERNAL - SCIE",Medicine,10.1136/bmjopen-2019-033509,73,Amber,Gold,prospero,Amber,Amber,Gold,Red,Amber,"Scopus, Web of Science, PubMed",Gold,Gold,Newcastle Ottawa scale,Red,Amber,Gold,Stata,Amber,Odds ratio,Amber,Amber,"I squared, Chi square, Tau square",Not reported,Not reported,Not reported,Not reported,Not reported,PRISMA,No,Yes,Amber,FAO/WHO background document on the risks and benefits of fish consumption,2024,Food and Agriculture Organization; World Health Organization,NA,Altmetric,NA
NA,km,s_083,fernandes_2020,Distribution of pesticides in agricultural and urban soils of Brazil: a critical review.,2020,Environmental science: Processes & Impacts,no category found,Environmental Science,10.1039/c9em00433e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,km,s_084,wang_2014,The difference between temperate and tropical saltwater species' acute sensitivity to chemicals is relatively small.,2014,Chemosphere,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.chemosphere.2013.10.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2023 14:14:18,km,s_085,munoz_2020,Maternal Transfer of Persistent Organic Pollutants to Sea Turtle Eggs: A Meta-Analysis Addressing Knowledge and Data Gaps Toward an Improved Synthesis of Research Outputs.,2020,Environmental Toxicology and Chemistry,ENVIRONMENTAL SCIENCES - SCIE/ TOXICOLOGY - SCIE,Environmental Science,10.1002/etc.4585,21,Amber,Red,NA,Amber,Amber,Amber,Red,Amber,"Scopus, Web of Science",Red,Red,Not reported,Red,Amber,Red,Not reported,Amber,Transfer ratio,Red,Red,Not reported,Not reported,Not reported,Not reported,Not reported,Scatter plot,Not reported,NA,Yes,Red,NA,NA,NA,NA,NA,NA
NA,km,s_086,kachuri_2020,Insecticide use and risk of non-Hodgkin lymphoma subtypes: A subset meta-analysis of the North American Pooled Project.,2020,International Journal of Cancer,ONCOLOGY - SCIE,Medicine,10.1002/ijc.33164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,km,s_087,meng_2016,Organic Contaminants in Chinese Sewage Sludge: A meta-analysis of the Literature of the Past 30 Years.,2016,Environmental Science & Technology,"ENGINEERING, ENVIRONMENTAL - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1021/acs.est.5b05583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,km,s_088,espinosa_2016,Organochlorine Compounds and Ultrasound Measurements of Fetal Growth in the INMA Cohort (Spain).,2016,Environmental Health Perspectives,"TOXICOLOGY - SCIE/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1289/ehp.1408907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,km,s_089,suprun_2015,Prenatal exposure to environmental chemical contaminants and asthma and eczema in school-age children.,2015,Allergy,ALLERGY - SCIE/ IMMUNOLOGY - SCIE,Medicine,10.1111/all.12605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Helbredseffekter af PFOA, PFNA, PFOS og PFHxS",2022,Danish Health Authority,NA,Altmetric,NA
NA,km,s_089,suprun_2015,Prenatal exposure to environmental chemical contaminants and asthma and eczema in school-age children.,2015,Allergy,ALLERGY - SCIE/ IMMUNOLOGY - SCIE,Medicine,10.1111/all.12605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Per- and Polyfluoroalkyl Substances Chemical Action Plan,2021,Washington State Department of Ecology,NA,Altmetric,NA
NA,km,s_089,suprun_2015,Prenatal exposure to environmental chemical contaminants and asthma and eczema in school-age children.,2015,Allergy,ALLERGY - SCIE/ IMMUNOLOGY - SCIE,Medicine,10.1111/all.12605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Per- and Polyfluoroalkyl Substances Draft Chemical Action Plan,2020,Washington State Department of Ecology,NA,Altmetric,NA
NA,km,s_089,suprun_2015,Prenatal exposure to environmental chemical contaminants and asthma and eczema in school-age children.,2015,Allergy,ALLERGY - SCIE/ IMMUNOLOGY - SCIE,Medicine,10.1111/all.12605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toxicological profile for perfluoroalkyls,2018,Centers for Disease Control and Prevention (CDC),NA,Altmetric,NA
NA,km,s_090,lau_2014,Is an assessment factor of 10 appropriate to account for the variation in chemical toxicity to freshwater ectotherms under different thermal conditions?,2014,Environmental Science and Pollution Research,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1007/s11356-013-1708-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2023 9:42:20,km,s_091,henley_2012,"Relationships between exposure to polyhalogenated aromatic hydrocarbons and organochlorine pesticides and the risk for developing type 2 diabetes: a systematic review and a meta-analysis of exposures to 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD)",2012,Toxicological & Environmental Chemistry,ENVIRONMENTAL SCIENCES - SCIE/ TOXICOLOGY - SCIE,Toxicology,10.1080/02772248.2012.680276,6,Amber,Red,NA,Red,Amber,Amber,Red,Red,"Scopus, Embase, Google Scholar, Medline",Green,Red,MINORS,Amber,Amber,Red,RevMan,Amber,Odds ratio,Red,Amber,I squared,Not reported,Not reported,Not reported,Not reported,Not reported,MOOSE,No,No,Red,NA,NA,NA,NA,NA,NA
1/16/2023 9:55:34,km,s_092,ojajarvi_2000,Occupational exposures and pancreatic cancer: a meta-analysis.,2000,Occupational and Environmental Medicine,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1136/oem.57.5.316,92,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Medline, Toxline, Cancerlit",Red,Red,Not reported,Amber,Amber,Green,Stata,Amber,Response ratio,Amber,Red,Not reported,Not reported,Publication bias,Not reported,Funnel plot,Not reported,Not reported,NA,No,Red,"Human health effects of benzene, arsenic, cadmium, nickel, lead and mercury: report of an expert consultation",2024,World Health Organization (WHO),NA,Altmetric,https://iris.who.int/handle/10665/375606
1/16/2023 9:55:34,km,s_092,ojajarvi_2000,Occupational exposures and pancreatic cancer: a meta-analysis.,2000,Occupational and Environmental Medicine,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1136/oem.57.5.316,92,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Medline, Toxline, Cancerlit",Red,Red,Not reported,Amber,Amber,Green,Stata,Amber,Response ratio,Amber,Red,Not reported,Not reported,Publication bias,Not reported,Funnel plot,Not reported,Not reported,NA,No,Red,"Human health effects of benzene, arsenic, cadmium, nickel, lead and mercury: report of an expert consultation",2024,World Health Organization (WHO),NA,Altmetric,https://iris.who.int/handle/10665/375606
1/16/2023 9:55:34,km,s_092,ojajarvi_2000,Occupational exposures and pancreatic cancer: a meta-analysis.,2000,Occupational and Environmental Medicine,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1136/oem.57.5.316,92,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Medline, Toxline, Cancerlit",Red,Red,Not reported,Amber,Amber,Green,Stata,Amber,Response ratio,Amber,Red,Not reported,Not reported,Publication bias,Not reported,Funnel plot,Not reported,Not reported,NA,No,Red,Veterans and Agent Orange: Update 2008,2009,National Academies Press (NAP),NA,Altmetric,https://nap.nationalacademies.org/catalog/12662/veterans-and-agent-orange-update-2008
1/16/2023 9:55:34,km,s_092,ojajarvi_2000,Occupational exposures and pancreatic cancer: a meta-analysis.,2000,Occupational and Environmental Medicine,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1136/oem.57.5.316,92,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Medline, Toxline, Cancerlit",Red,Red,Not reported,Amber,Amber,Green,Stata,Amber,Response ratio,Amber,Red,Not reported,Not reported,Publication bias,Not reported,Funnel plot,Not reported,Not reported,NA,No,Red,Veterans and Agent Orange: Update 2006,2007,National Academies Press (NAP),NA,Altmetric,https://nap.nationalacademies.org/catalog/11906/veterans-and-agent-orange-update-2006
1/16/2023 9:55:34,km,s_092,ojajarvi_2000,Occupational exposures and pancreatic cancer: a meta-analysis.,2000,Occupational and Environmental Medicine,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1136/oem.57.5.316,92,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Medline, Toxline, Cancerlit",Red,Red,Not reported,Amber,Amber,Green,Stata,Amber,Response ratio,Amber,Red,Not reported,Not reported,Publication bias,Not reported,Funnel plot,Not reported,Not reported,NA,No,Red,Toxicological profile for nickel,2005,Centers for Disease Control and Prevention (CDC),NA,Altmetric,https://stacks.cdc.gov/view/cdc/6686
1/16/2023 9:55:34,km,s_092,ojajarvi_2000,Occupational exposures and pancreatic cancer: a meta-analysis.,2000,Occupational and Environmental Medicine,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1136/oem.57.5.316,92,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Medline, Toxline, Cancerlit",Red,Red,Not reported,Amber,Amber,Green,Stata,Amber,Response ratio,Amber,Red,Not reported,Not reported,Publication bias,Not reported,Funnel plot,Not reported,Not reported,NA,No,Red,Asbestos Exposure Limit,2005,Mine Safety and Health Administration (MSHA),NA,Altmetric,https://www.federalregister.gov/documents/2005/07/29/05-14510/asbestos-exposure-limit
1/16/2023 9:55:34,km,s_092,ojajarvi_2000,Occupational exposures and pancreatic cancer: a meta-analysis.,2000,Occupational and Environmental Medicine,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1136/oem.57.5.316,92,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Medline, Toxline, Cancerlit",Red,Red,Not reported,Amber,Amber,Green,Stata,Amber,Response ratio,Amber,Red,Not reported,Not reported,Publication bias,Not reported,Funnel plot,Not reported,Not reported,NA,No,Red,Veterans and Agent Orange: Update 2004,2005,National Academies Press (NAP),NA,Altmetric,https://nap.nationalacademies.org/catalog/11242/veterans-and-agent-orange-update-2004
1/16/2023 9:55:34,km,s_092,ojajarvi_2000,Occupational exposures and pancreatic cancer: a meta-analysis.,2000,Occupational and Environmental Medicine,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1136/oem.57.5.316,92,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Medline, Toxline, Cancerlit",Red,Red,Not reported,Amber,Amber,Green,Stata,Amber,Response ratio,Amber,Red,Not reported,Not reported,Publication bias,Not reported,Funnel plot,Not reported,Not reported,NA,No,Red,Toxicological profile for synthetic vitreous fibers,2004,Centers for Disease Control and Prevention (CDC),NA,Altmetric,https://stacks.cdc.gov/view/cdc/7009
